pg	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R1	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB10R2	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC10	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA06	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD05	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE07	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleD02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA01	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE08	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA02	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE12	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleE09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC11	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleB04	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleC03	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampleA09	20180618_QX0_JaBa_SA_LC12_5_CSF1_1_8-1xD1xS1fM1_sampled09
P14618;P14618-2;A0A804F6T5;A0A804F729;A0A8V8TNX9;H3BTN5;P14618-3;A0A8V8TMM5;B4DNK4	169885613.980091	311773908.423148	188641196.565278	563216525.815602	245728451.713699	178550652.200253	309495046.682442	70800346.328482	311883157.371320	128743296.383325	377906402.340711	360710319.475417	147027565.974017	279246627.105478	191958329.900190	262996134.429767	546877889.278159	280026323.743147	264138368.896928	211502718.629753	234929896.030607	297461610.468571	378101304.373110	243279513.566440	319549164.942725	512024126.423042	261932243.380367	328169777.667190	257528126.887221	141465032.970788	272432199.836669	261717629.298254	295090670.389577	283688915.784245	253256313.576958	680514325.991539	227041775.732950	730843867.524939	164701698.998917	249681758.416723	427786388.352557	118134628.029805	280105190.713201	253044793.557457	449630655.678901	267758420.360999	336318354.048574	184721560.198958	0.000000	340607322.394590	287697838.399680	181571965.901626	340298101.346021	430170643.204345	242270396.994516	221947450.846534	239972011.227808	193086653.066433	286241723.157406	0.000000	260982355.022572
P14618;P14618-2;A0A804F6T5;A0A804F729;A0A8V8TNX9;H3BTN5;P14618-3;A0A8V8TMM5;B4DNK4;H3BQ34	180407417.042537	226547679.525901	243261544.273227	231994979.243207	183977747.747109	226458142.943283	271176337.067698	152976014.511490	246758864.853250	236574048.950014	252912057.683036	196191529.841955	144237432.249355	359702701.302913	182836651.059611	184313470.717751	308559505.240309	147527025.326097	126251560.932159	136877022.364672	188572407.590062	195253012.043826	294080841.568318	174407144.208469	216674509.007067	276478678.972529	286600372.120061	90900094.537017	145049389.280529	152377933.267468	177074849.386610	147389390.238341	278206041.328116	291485867.106742	145760661.453225	422097154.894232	166663026.422751	537952994.943048	133168179.395096	234886146.359641	366080591.077254	132298312.859342	130575588.811748	223299907.258493	227880221.287579	183619815.537665	133635374.918794	140984094.559259	0.000000	157504705.390579	236580617.174232	209560524.080700	282144570.442159	319347765.998242	234283857.579667	394629467.759573	156000167.498898	192601763.369183	278551996.510805	0.000000	199502118.887100
P14618;P14618-2;A0A804F6T5;A0A804F729;A0A8V8TNX9;H3BTN5;P14618-3;A0A8V8TMM5;B4DNK4;H3BQ34;H3BT25;H3BTJ2;H3BUW1	10073043.292213	17239712.907681	19054598.469872	32097022.466800	7484231.094989	15626131.045702	20948355.256078	17681193.964636	19369702.212085	10735490.043299	32608487.936594	17033794.591989	13556990.844034	26412658.577304	10399570.468442	20426862.850550	15859588.600613	18197864.942901	19562123.965443	14757347.748758	19273450.581425	20968887.500651	24916412.735556	20764577.216751	17402460.208981	31372272.175637	30264196.453534	20116277.902892	14800058.944527	10692825.414381	15700597.290510	18984041.860677	26659216.297905	21185008.647838	19017552.528511	51512112.239552	13727592.182665	39440681.904163	13946304.238538	16990431.464503	34648455.218636	12278015.478944	12431075.829947	22472090.736598	22572943.299268	28722326.133329	11473797.349981	8306138.764525	0.000000	28681913.323129	17847825.804225	6864994.022166	38497194.493132	32041269.423182	13736451.695445	13334437.648752	10721689.030653	8877361.588823	25206956.130269	0.000000	22928246.959817
P14618;P14618-2;A0A804F6T5;A0A804F729;A0A8V8TNX9;H3BTN5;P14618-3;A0A8V8TMM5;H3BQ34;H3BT25;H3BTJ2;H3BUW1	256684529.558506	649790031.521767	665327912.700721	759410808.561401	373562483.168211	456132407.880189	382407694.085526	103548991.367663	194656609.161947	407083125.296734	394902461.988991	142458476.536802	233860227.477708	746539457.766585	165000762.998665	167247968.493417	168559648.418303	301087100.940535	195375167.472133	214441134.690425	174586181.073726	113880032.512048	348810630.578414	152596480.567426	227552390.062418	669338670.704657	268917141.928825	455409333.018499	168001892.776567	236158141.743698	172526395.441315	231026888.075683	389126941.277551	240587077.179236	180947515.398338	505934514.490009	89689880.865935	528775783.364580	282569780.943443	288292264.909682	399759859.186767	131778298.304901	316935208.042111	296203544.932978	331714014.557058	182698212.417007	169424505.029914	95519298.386323	0.000000	116636606.782431	307505592.698786	231457340.347484	304157355.874708	395840726.427709	411835453.714476	596804583.240553	227444113.091122	987188237.297837	295559667.549425	0.000000	106155933.120155
P14618;P14618-2;A0A804F6T5;A0A804F729;A0A8V8TNX9;H3BTN5;P14618-3;B4DNK4	306083350.551014	727960273.609552	482794932.470107	918780939.426553	595648623.727558	622219283.378434	461840950.136234	233199368.885392	534345488.451362	333859522.780302	906234554.690665	475912625.119410	341531126.776529	749705991.279511	418188186.893389	317065346.624932	686843854.837447	454329584.885057	418862685.431478	437432766.093605	546699853.336149	451432283.180785	791279135.904436	311788219.138201	462890519.859027	725599451.827023	738115623.608937	672636457.418149	412878640.199656	374972945.948898	435073252.953760	503872896.671670	592028547.347573	680802933.997452	397084813.180143	1101485533.654521	392634006.150683	1370350117.638137	357341558.181182	361556216.440599	921289059.270099	387553083.650920	537862386.208299	667677556.493242	868268785.334972	644361622.200800	308529967.453015	428720429.355349	0.000000	258112601.038385	656481633.663888	304981413.756325	919249931.653087	882210763.874255	396022112.939086	743442362.256870	493481577.231995	429068018.489478	653883039.794920	0.000000	621578792.649500
P14618;P14618-2;A0A804F6T5;A0A804F729;A0A8V8TNX9;P14618-3;B4DNK4	107771104.835954	147309889.304854	114003983.496549	316392981.561497	111196520.158214	150563022.982703	278568531.798708	65600562.114299	222995124.568505	102942235.220197	340012098.450791	175250073.108447	152073818.603074	231001181.370968	150114623.128422	192841497.005730	295136720.463719	195245758.230413	154401549.658840	150231165.855019	211148462.673218	138835494.886135	257288896.480215	182163219.737840	187810300.628862	307823199.473214	263631463.178636	234169869.565334	177418123.249020	159563916.167516	182849196.705429	178500857.740250	197404726.327335	221442453.200351	178492126.278562	360175663.988097	145290043.811344	329403845.732291	106707352.296197	139100979.163663	298125013.500687	138074750.041744	189963382.599398	208624762.528079	310498752.133566	230739906.412231	196821508.440163	153080793.133005	0.000000	164861609.526244	258141714.185545	162520723.788668	310631783.309936	259762754.333324	218639569.856460	197720769.111374	172763051.011486	118497062.433386	228237480.744804	0.000000	201861787.709495
P14618;P30613;P14618-2;A0A804F6T5;A0A804F729;A0A8V8TNX9;H3BTN5;P14618-3;A0A8V8TMM5;B4DNK4;P30613-2	57361541.079826	128122531.087488	74525839.456129	145566918.818674	68192931.523551	68036420.180332	99731141.670862	90240799.172696	109220690.980875	68607371.016989	198353863.199607	147431281.911989	80567074.304749	88552403.280499	88078477.655120	99513165.362131	129975003.647445	112406635.894980	154947346.578434	72584066.011588	110116142.322064	148871677.363207	154534506.700517	88261371.378010	108560773.335405	113760535.119706	145046695.638257	151888973.434228	49619747.585927	60976722.353061	126957058.763218	88586946.483465	192513668.401539	119316096.495442	124130242.410252	236188705.296763	78740791.769059	286195589.295776	50522794.750519	81728719.883179	181146393.870649	92564201.101294	77501128.287838	146114890.930530	209299688.396342	126331530.183438	104388128.074368	63680012.543538	0.000000	67782250.124423	152803586.909043	85665042.562515	183533402.400444	163505205.445459	71176888.036216	112728688.005397	107966774.337583	52313163.265293	125486909.115688	0.000000	155466694.796380
P14621;E9PF46;F8WA34;U3KPX1	46883955.360189	63349812.570368	99523914.553447	77583315.649006	52956256.870318	45112388.904788	52628081.279397	55791970.205084	86431532.580146	39254789.852735	77087642.437904	54908304.246570	52269174.017674	83118787.556588	115673233.184697	37987643.406777	17077168.177121	72638659.708684	66415784.559382	67478579.313603	49845315.836575	47378262.261450	74279894.947405	17940504.906670	39404956.938661	104931039.832123	103720611.400140	57393530.023536	36028700.711248	46025438.324283	45627874.174032	44172462.189356	58984110.247756	96724841.730574	39512578.185379	97279495.431828	38958745.531637	70840024.752298	29932988.973151	52761004.031040	70486236.981228	62900985.906488	83547578.285691	97927526.903009	51718984.309861	41969255.140844	42983512.769599	38169026.554538	0.000000	8758169.630131	33629737.596734	20304101.880671	53363464.347742	76318577.164678	63544838.105198	31382085.431519	71001014.255546	42759629.802874	50789587.226015	0.000000	26887896.844013
P14621;E9PF46;F8WA34;U3KPX1;U3KQL2	0.000000	2783266.651760	3643818.268696	2548032.189284	0.000000	2536332.737318	8955276.614282	0.000000	7654534.961779	2777036.572892	3311211.047623	1990021.055760	2707933.128121	1737840.551328	4991542.857948	4477626.467624	4784994.990756	2882354.090195	5283968.871899	4610321.985100	7409953.696659	3908494.384365	4254800.387776	2276627.693207	3775019.320561	3093216.093668	5004513.883543	1854061.430224	0.000000	2821128.216913	3659643.956886	2870758.702533	3584190.446417	4432943.682077	1564870.174829	9680776.635273	3252133.769563	8120912.705602	0.000000	2054673.426420	5393023.493730	5264932.028566	2832871.428362	6648318.322877	3320219.378394	3582134.500140	2012007.481936	0.000000	0.000000	0.000000	2061715.585093	1271730.809346	8204016.379361	5102151.857382	2502855.791676	3017944.112993	5207020.285537	0.000000	3581035.952704	0.000000	5822198.943023
P14621;E9PF46;F8WA34;U3KPX1;U3KQL2;U3KPX8	40381608.331222	35601865.595793	32438561.210869	47691951.810259	43362421.850176	27836836.420080	34455778.733294	35501516.515222	76788643.764948	26668666.125274	77163556.515684	43221051.894805	46241257.322143	32470054.928085	52336559.375294	56305372.056688	46111833.994633	39079328.090285	56581623.789581	57536929.917620	81631985.308317	55205466.038601	43850083.731928	42565294.280111	53533160.842308	60824565.367488	75187144.729334	21935740.498704	48204527.271020	43041999.806697	43564111.794724	51832374.168520	44756338.131532	71260989.225809	38834171.383791	52921647.650459	32211548.020505	64109915.548623	36462003.520360	49093629.703247	60852073.357020	48224988.916767	56437583.296870	73307667.554097	36546895.564494	34373108.148010	36001536.857674	45406693.725278	0.000000	34802530.838959	43744930.996868	35257123.049586	68588888.490956	47653568.439614	33484243.726083	37596952.215823	64036980.421659	32531241.684117	62876833.154482	0.000000	47717116.297606
P14621;U3KQL2;U3KPX8	51985194.968558	72188732.780208	59807701.157380	58826512.908912	63299859.531543	44042443.048657	36071897.549505	0.000000	60764350.752793	55546910.136036	85858364.511482	48505171.682915	58014771.689557	93533821.048481	83112121.134791	56891776.675004	42919194.445073	48294586.883680	65112721.975878	63006631.863865	82866791.537520	82392026.513154	74831116.611520	40514377.887010	65667558.342169	116075265.455477	94713230.905813	37854803.426112	36221236.124219	40168612.990643	71472132.088124	61537551.994523	62656667.082950	81807314.391713	77796579.388068	103432954.378217	49355689.352609	43917896.521761	42569561.587318	22178030.254686	74216515.223493	107727099.327148	61112956.150840	109112595.131651	81004763.112532	45655953.252087	44539813.499405	57487189.733082	0.000000	0.000000	56144724.279915	0.000000	92402319.974584	92465744.143048	46504872.922360	44281237.899523	106389151.485476	81690806.055731	73632656.994260	0.000000	61140271.236939
P14625;A0A087WT78;A0A7P0T823;A0A7P0T917;A0A7P0TAE1;A0A7P0TAT8;A0A7P0TAY2;A0A7P0TBC2;H0YIV0	59857079.083724	38046678.377999	67521285.701341	65417500.361470	38726352.533872	42175088.967290	57755511.097719	59470254.182711	88973253.131625	49654085.565276	68630799.883783	49881412.469767	36055459.069732	70834364.177318	25276973.930874	38843724.730641	51972909.511524	60665236.094461	39708568.336022	60593896.610755	45177896.810126	123554615.038331	64543134.354362	42651596.978360	98048466.734802	52916963.700120	70186118.882644	50479013.431861	43194206.704637	37981243.462738	55574619.331515	30879997.514891	49505488.102662	46649226.122093	29109584.786001	167916877.276486	35959108.086358	52237710.726100	20406999.441561	39796283.633693	46543514.015726	47140497.314052	72294386.781008	31517656.049679	45480715.235422	90671111.687027	34021684.833508	75154751.450392	0.000000	29303538.257023	61456348.104542	63955338.418324	84592517.543556	59803291.160848	64808373.872018	53811535.146233	32097664.026255	31496703.684986	35713878.074099	0.000000	26691101.408060
P14625;A0A087WT78;A0A7P0T823;A0A7P0T917;A0A7P0TAE1;A0A7P0TAT8;A0A7P0TAY2;A0A7P0TBC2;H0YIV0;A0A7P0T885;A0A7P0T8R3	40402625.193469	42923719.193786	56812760.808674	53478378.390123	26494133.490390	31577653.986589	41479475.299926	39867138.931036	65687593.440494	33342026.610283	50698018.182420	37366309.531202	31316148.057575	66682466.337702	36607902.282671	29056389.948318	35569194.705210	42065860.969786	39405429.476769	42599836.277319	47630928.828671	57097767.062529	40471268.598844	36433070.738579	51138001.596898	37816623.844202	26471445.592863	36096024.097028	41010477.429670	40185490.273899	32916739.560919	31157319.167284	38383083.428931	35731707.319601	22907147.785006	70263132.616996	33495426.268732	40666661.059149	28680610.121755	26744598.470960	44637477.259332	40349832.049762	69122203.124759	29852291.429941	30489682.066654	52058011.106136	31313167.237876	44926040.304122	0.000000	31785824.582484	61205030.687670	47174320.591631	76714728.414827	48337112.280872	46852792.121679	48615900.821411	32126342.543283	27548432.766114	34242685.572558	0.000000	30761444.062631
P14625;A0A087WT78;A0A7P0T823;A0A7P0T917;A0A7P0TAE1;A0A7P0TAT8;A0A7P0TAY2;A0A7P0TBC2;H0YIV0;A0A7P0T885;A0A7P0T8R3;A0A7P0Z405;F8W026	42955065.767004	27285828.378915	69826151.467270	59699782.094129	58559110.289105	46845494.427049	93565967.321994	49692811.685362	75851965.122583	73032621.605955	71694429.365850	64449994.029935	86407910.484804	88771946.048234	47714513.570860	120684422.074171	104809620.081404	80686241.096129	44164243.136895	54654689.754462	88870703.241891	116884338.038914	96187877.980214	107201833.714799	99921446.403325	113743382.833105	46356255.705784	59701597.453989	127036969.920800	80030110.203043	90608042.885107	65393175.348367	61382348.980391	58972979.297954	108270372.537853	126512700.263481	39077868.134809	76936369.860938	47691178.906887	73997630.965438	62367896.098447	107103943.914031	105260093.501625	73737761.935114	49834855.301231	101465389.255592	49066684.607262	68771373.275449	0.000000	107236137.543885	67509207.963683	111753756.536963	92764128.898079	69970034.415957	52480244.186237	46598477.207359	78347644.219881	36219412.401732	66831725.834567	0.000000	98367178.423712
P14625;A0A087WT78;A0A7P0T823;A0A7P0T917;A0A7P0TAE1;A0A7P0TAT8;A0A7P0TAY2;H0YIV0	69706174.003380	30289936.478902	72332621.001632	56047136.903642	38204491.802971	42039530.948503	54776668.685876	57606115.433496	42545207.643471	60778021.164777	37854560.629125	90979461.752139	49750477.189916	58049998.977174	22597369.417539	27804210.962149	29060401.130437	57918987.516891	29990603.415195	50610718.410165	25528785.666049	64989235.684330	62539492.314078	49430468.998360	60052142.543775	80910911.789530	58597618.468848	74413914.284164	47404231.456018	56781779.418193	38255135.497729	28289501.904530	83539899.865720	30661091.331011	33687607.998082	132576732.586683	59026740.968929	41587121.523261	32839472.649614	47004140.042439	48864593.689632	42194548.946832	44103807.799119	32505832.406733	43577186.374685	42849806.424721	31198968.082033	62652951.849778	0.000000	33180572.912250	86628811.818083	64489306.607173	88148277.545472	46665691.207845	69150575.714789	66293712.431852	24300284.102635	43857271.531444	52649897.250398	0.000000	48585984.845806
P14625;A0A087WT78;A0A7P0T823;A0A7P0TAE1;A0A7P0TAT8;A0A7P0TAY2;A0A7P0TBC2;H0YIV0;A0A7P0T885;A0A7P0T8R3;A0A7P0Z405	132696997.395704	67541441.652047	136466488.863749	100508656.576403	68266178.791243	74919018.258019	207064280.585061	134012927.527808	164721753.953232	86123706.468785	121969571.130114	119916243.828102	68532491.673418	117357236.057705	94499348.045388	122710673.514590	138762106.503156	96952259.067707	139871458.957355	128886707.771771	116507903.478753	188631743.684285	138707264.693082	99425058.519087	213507571.313010	93607795.917256	111249613.430577	118721468.360673	118422368.968169	84787199.535503	82341497.349879	63256690.253147	120141579.333859	101611049.677677	50625898.372425	279410628.679434	113224575.724240	135937806.278813	86228979.110167	118890318.692916	106361443.709949	162751451.449911	128202339.720770	105914238.130515	82405750.689618	158525836.170477	88432720.398593	127873437.648850	0.000000	90871493.057278	102856946.901718	215784012.891873	164787534.904078	186555897.841377	156192085.276903	99437546.789018	115156927.006495	87390421.935370	105944488.149593	0.000000	118830133.333298
P14625;A0A7P0T823;A0A7P0T917;A0A7P0TAE1;A0A7P0TAT8;H0YIV0	10059063.263895	10810270.279418	25057586.133538	30103518.512684	8916383.091893	6824828.104734	12254574.003785	19001455.674536	15147460.558474	12764636.923199	11709139.539968	8466305.208856	13032751.899843	22527046.786138	6348739.911025	3022770.972637	22975082.772532	15391988.891469	8857262.185075	4244887.992065	8925523.560789	22087193.104153	0.000000	7322470.186406	15705839.529817	9401530.263131	13888152.518978	17098199.317590	18228770.928232	10980179.798378	7153647.657425	0.000000	10630066.749710	12608819.708212	9713016.233978	33875923.107102	12391785.047875	13457302.264672	0.000000	0.000000	8154628.255779	13335804.089652	11986372.650251	6788032.917994	4658885.120867	14607677.891491	0.000000	11986103.256598	0.000000	0.000000	21670076.018514	17499926.745761	17224392.137806	17649839.892137	20665205.289469	25436827.321507	0.000000	14472502.270119	2949825.459841	0.000000	0.000000
P14625;Q58FF3;A0A087WT78;A0A7P0T823;A0A7P0T917;A0A7P0TAE1;A0A7P0TAT8;A0A7P0TAY2;H0YIV0	0.000000	12113940.932724	18951693.544763	10861822.882746	9003418.635283	13879535.164317	19806226.159554	6560735.025155	27390398.106752	5623284.036738	12535744.066496	25154058.766413	10608958.363956	23996290.368775	14205282.260149	18082844.294364	22880676.010647	11142775.177380	0.000000	13123031.422301	17190121.057530	27635960.323652	10558348.073932	9543473.793882	23128026.126581	12425456.985754	17816023.825554	9986931.393672	48158024.847845	11365563.609186	9243068.789483	15499184.886297	15005177.616437	17708448.628737	15237474.297814	33770504.708982	3230921.802384	20891436.859642	0.000000	0.000000	8391870.521756	4427059.480796	21535087.515785	9712419.504074	6357555.247312	16514132.782744	13129452.348258	16922171.147328	0.000000	15215733.159922	7728740.158758	35439379.783265	29387336.109614	14364676.676757	21715720.421801	12082431.412720	7594561.227863	10802562.925734	18583468.708415	0.000000	11609770.021221
P14778;B8ZZ73;B8ZZW4;B9A040;C9J3W8;C9JQ36	1664810350.142580	663940947.969988	359895176.554344	367042870.121966	672510229.837846	874999761.188209	2315199345.561699	618565319.278681	527614882.670601	1436310867.620580	413542957.835883	1059769362.987710	1008146955.942395	590039163.067561	439874880.135363	600740957.048716	587685702.309055	874363744.837747	471089340.019334	300292654.695503	698132925.930877	624313109.418097	479480893.533115	1636588939.482779	537688226.553447	731082333.494183	327356319.873416	1657483977.736431	892405998.173491	844968817.592658	748386961.377145	523339602.779474	685165132.807564	342348939.756631	1129709281.933015	203014161.510512	1234539330.457653	969414449.319915	1375088725.734078	1101125961.476851	429083358.741714	671256868.082129	889648294.826990	301175309.136756	922745785.182024	271645907.110406	713868204.060543	783893669.233729	0.000000	2379884051.365856	609480009.848418	2202479034.668687	851654223.526597	714330809.080553	563106155.396701	1635909681.639520	442378559.041792	1961092185.527852	446315096.651154	0.000000	1452884486.111500
P14923	0.000000	154169564.609194	10551921.413728	8978557.064791	0.000000	0.000000	10364233.811856	3030409.553901	27875816.371864	15891480.736613	25006686.771563	0.000000	16026407.361663	32230011.355860	0.000000	17272347.881219	13614277.968381	22860280.360215	5947123.033928	0.000000	57518404.978502	0.000000	19464465.737930	12787794.445692	0.000000	7588393.417991	21740754.301050	33828705.907747	34728504.922650	0.000000	0.000000	35035732.516906	0.000000	22883200.851894	0.000000	0.000000	15313255.673240	1491898.226077	0.000000	8646055.861744	0.000000	21823806.975564	0.000000	2258488.470652	1680391.213194	0.000000	0.000000	0.000000	0.000000	17421831.580584	0.000000	24805598.115408	32527647.630097	0.000000	0.000000	0.000000	0.000000	0.000000	32281440.533479	0.000000	19388110.344821
P15086	25464231.051072	34053897.266613	45241541.969762	38343994.567628	54319158.144532	59182858.603697	49892876.981358	41553481.173537	19933076.962941	30419877.815148	54061528.217893	44061956.404723	36123680.355256	49231283.863713	22949989.837870	17380018.234219	36588369.648239	22111309.747254	28925434.953175	13730985.413708	36689947.538258	31913676.523962	35124150.120762	16749425.031399	47550350.088617	18793428.549329	28179306.225751	49921776.722350	27644288.587818	20689574.515573	26990982.780306	27610137.528775	37539033.592806	0.000000	26528037.367670	66810005.530565	23560522.781777	26197248.590324	43642042.640201	28746903.033017	20593950.793479	33878495.592518	15803180.446037	59451373.625022	26845961.241117	32702083.799131	34629310.251702	18110667.131913	0.000000	0.000000	24941326.956183	34158914.517443	24646675.608472	47626603.604877	46884041.020972	35824527.144104	40601245.551944	45210091.460045	26304732.098817	0.000000	37006062.194624
